"Tabela 7511 - Produção Física Industrial, por grupos e classes industriais selecionados"
"Variável - PIMPF - Número-índice (2012=100) (Número-índice)"
"Brasil"
"Mês";"Grupos e classes industriais"
"Mês";"10.1 Abate e fabricação de produtos de carne";"10.11 Abate de reses, exceto suínos";"10.12 Abate de suínos, aves e outros pequenos animais";"10.13 Fabricação de produtos de carne";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais";"10.4 Fabricação de óleos e gorduras vegetais e animais";"10.41 Fabricação de óleos vegetais em bruto, exceto óleo de milho";"10.42 Fabricação de óleos vegetais refinados, exceto óleo de milho";"10.43 Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais";"10.5 Laticínios";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais";"10.61 Beneficiamento de arroz e fabricação de produtos do arroz";"10.62 Moagem de trigo e fabricação de derivados";"10.7 Fabricação e refino de açúcar";"10.8 Torrefação e moagem de café";"10.2 e 10.9 Preservação do pescado, fabricação de produtos do pescado e de outros produtos alimentícios";"11.1 Fabricação de bebidas alcoólicas";"11.2 Fabricação de bebidas não alcoólicas";"13.1 Preparação e fiação de fibras têxteis";"13.2 Tecelagem, exceto malha";"13.3 Fabricação de tecidos de malha";"13.5 Fabricação de artefatos têxteis, exceto vestuário";"14.1 Confecção de artigos do vestuário e acessórios";"14.2 Fabricação de artigos de malharia e tricotagem";"15.1 Curtimento e outras preparações de couro";"15.3 e 15.4 Fabricação de calçados e de partes para calçados de qualquer material";"16.1 Desdobramento de madeira";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel";"17.2 Fabricação de papel, cartolina e papel-cartão";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado";"18.1 Atividade de impressão";"18.3 Reprodução de materiais gravados em qualquer suporte";"19.2 Fabricação de produtos derivados do petróleo";"19.3 Fabricação de biocombustíveis";"20.1 Fabricação de produtos químicos inorgânicos";"20.11 Fabricação de cloro e álcalis";"20.12 Fabricação de intermediários para fertilizantes";"20.13 Fabricação de adubos e fertilizantes";"20.14 Fabricação de gases industriais";"20.2 Fabricação de produtos químicos orgânicos";"20.3 e 20.4 Fabricação de resinas e elastômeros e de fibras artificiais e sintéticas";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal";"20.61 Fabricação de sabões e detergentes sintéticos";"20.62 Fabricação de produtos de limpeza e polimento";"20.63 Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins";"20.9 Fabricação de produtos e preparados químicos diversos";"22.1 Fabricação de produtos de borracha";"22.11 Fabricação de pneumáticos e de câmaras-de-ar";"22.2 Fabricação de produtos de material plástico";"22.21 Fabricação de laminados planos e tubulares de material plástico";"22.22 Fabricação de embalagens de material plástico";"22.23 Fabricação de tubos e acessórios de material plástico para uso na construção";"23.1 Fabricação de vidro e de produtos do vidro";"23.11 Fabricação de vidro plano e de segurança";"23.2 Fabricação de cimento";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"23.4 Fabricação de produtos cerâmicos";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos";"24.1 Produção de ferro-gusa e de ferroligas";"24.2 Siderurgia";"24.3 Produção de tubos de aço, exceto tubos sem costura";"24.4 Metalurgia dos metais não ferrosos";"24.5 Fundição";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas";"25.5 e 25.9 - Fabricação de equipamento bélico pesado, armas e munições e de produtos de metal não especificados anteriormente";"25.91 Fabricação de embalagens metálicas";"25.92 Fabricação de produtos de trefilados de metal";"26.1 Fabricação de componentes eletrônicos";"26.2 Fabricação de equipamentos de informática e periféricos";"26.3 Fabricação de equipamentos de comunicação";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";"27.1 Fabricação de geradores, transformadores e motores elétricos";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação";"27.5 Fabricação de eletrodomésticos";"27.51 Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico";"27.59 Fabricação de aparelhos eletrodomésticos não especificados anteriormente";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão";"28.2 Fabricação de máquinas e equipamentos de uso geral";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária";"28.4 Fabricação de máquinas-ferramenta";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico";"29.1 Fabricação de automóveis, camionetas e utilitários";"29.2 Fabricação de caminhões e ônibus";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores";"29.4 Fabricação de peças e acessórios para veículos automotores";"31.0 Fabricação de móveis";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes";"32.3 Fabricação de artefatos para pesca e esporte";"32.4 Fabricação de brinquedos e jogos recreativos";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"32.9 Fabricação de produtos diversos"
"setembro 2008";"109,62";"122,36";"105,33";"125,88";"113,20";"104,56";"100,18";"126,33";"101,63";"98,77";"98,87";"96,83";"101,19";"178,06";"89,24";"-";"86,42";"84,18";"144,07";"141,66";"109,10";"-";"144,03";"100,74";"114,82";"-";"-";"97,12";"95,05";"99,83";"94,27";"90,62";"-";"-";"91,76";"243,92";"105,39";"103,82";"94,54";"100,72";"111,98";"-";"-";"131,94";"88,36";"82,84";"-";"93,95";"86,66";"-";"112,07";"121,93";"105,42";"-";"101,47";"98,86";"110,35";"115,35";"95,30";"112,68";"93,74";"114,64";"117,97";"116,29";"-";"-";"128,18";"-";"-";"98,36";"103,97";"-";"93,27";"122,13";"-";"117,75";"-";"133,15";"-";"-";"-";"-";"173,05";"91,88";"85,56";"141,16";"-";"122,78";"-";"130,01";"-";"121,32";"93,27";"105,69";"141,68";"141,87";"116,16";"95,39";"183,03";"-";"-";"-";"111,21"
"outubro 2008";"112,75";"121,09";"110,53";"117,54";"135,57";"103,51";"100,49";"122,46";"98,13";"102,71";"98,79";"88,97";"105,76";"164,59";"85,55";"-";"94,36";"90,69";"139,66";"145,84";"119,65";"-";"148,60";"102,44";"118,31";"-";"-";"102,17";"98,23";"102,37";"97,02";"91,50";"-";"-";"83,80";"232,40";"102,30";"97,26";"96,97";"98,97";"112,07";"-";"-";"97,32";"98,87";"91,04";"-";"105,97";"92,47";"-";"109,47";"120,62";"102,30";"-";"101,78";"92,65";"120,67";"129,94";"98,96";"114,21";"93,48";"112,87";"116,21";"118,01";"-";"-";"131,90";"-";"-";"101,42";"107,31";"-";"97,04";"118,94";"-";"125,63";"-";"144,78";"-";"-";"-";"-";"193,69";"95,28";"87,35";"157,20";"-";"121,00";"-";"131,59";"-";"119,45";"106,03";"103,30";"148,81";"139,54";"115,80";"97,98";"195,13";"-";"-";"-";"122,20"
"novembro 2008";"99,14";"93,26";"99,67";"105,97";"132,64";"99,62";"98,28";"118,74";"88,10";"99,83";"89,78";"74,62";"91,86";"140,10";"80,19";"-";"94,95";"93,53";"139,56";"126,54";"99,57";"-";"131,55";"94,29";"105,51";"-";"-";"91,38";"84,91";"101,13";"88,19";"79,91";"-";"-";"85,38";"212,26";"79,10";"95,01";"64,84";"60,43";"95,68";"-";"-";"110,25";"93,72";"86,36";"-";"100,83";"89,32";"-";"90,08";"103,10";"87,65";"-";"96,04";"83,44";"98,82";"93,41";"90,10";"106,03";"86,40";"89,14";"95,37";"92,18";"-";"-";"127,59";"-";"-";"83,84";"96,30";"-";"90,04";"94,43";"-";"105,61";"-";"116,33";"-";"-";"-";"-";"167,25";"83,11";"75,65";"141,37";"-";"95,78";"-";"110,58";"-";"96,50";"88,87";"66,79";"122,92";"119,69";"89,33";"91,07";"173,14";"-";"-";"-";"100,36"
"dezembro 2008";"101,45";"106,16";"99,95";"106,54";"114,07";"88,01";"81,84";"109,84";"91,43";"100,07";"86,88";"78,58";"88,56";"79,66";"71,52";"-";"106,55";"106,97";"110,56";"86,32";"66,44";"-";"82,29";"55,18";"82,56";"-";"-";"83,57";"102,32";"96,93";"81,69";"70,96";"-";"-";"89,90";"122,05";"69,85";"87,65";"64,59";"48,70";"77,64";"-";"-";"91,72";"77,34";"76,59";"-";"77,87";"73,67";"-";"53,85";"60,57";"69,05";"-";"84,55";"68,19";"78,12";"63,59";"83,53";"97,83";"77,90";"62,00";"58,24";"68,53";"-";"-";"57,36";"-";"-";"54,65";"75,22";"-";"83,12";"63,47";"-";"87,49";"-";"56,55";"-";"-";"-";"-";"116,79";"66,02";"61,01";"105,08";"-";"61,14";"-";"76,39";"-";"66,88";"70,52";"33,83";"47,53";"81,23";"40,83";"80,77";"175,76";"-";"-";"-";"84,82"
"janeiro 2009";"101,88";"104,70";"101,10";"103,70";"94,30";"64,63";"51,27";"88,68";"91,90";"108,19";"91,66";"86,38";"94,71";"39,28";"77,52";"-";"95,06";"81,97";"126,54";"104,46";"86,51";"-";"73,33";"74,52";"89,72";"-";"-";"78,84";"97,60";"95,10";"82,30";"72,16";"-";"-";"86,80";"43,68";"70,65";"92,72";"64,50";"60,18";"70,30";"-";"-";"57,97";"88,82";"87,97";"-";"91,51";"66,33";"-";"79,12";"89,34";"76,31";"-";"87,66";"72,38";"84,36";"75,31";"79,45";"98,13";"81,91";"76,20";"75,60";"63,29";"-";"-";"70,79";"-";"-";"56,33";"71,69";"-";"82,48";"64,62";"-";"81,03";"-";"71,37";"-";"-";"-";"-";"94,82";"70,51";"68,57";"85,64";"-";"70,58";"-";"72,75";"-";"33,09";"68,98";"67,37";"57,03";"70,34";"68,27";"69,51";"37,75";"-";"-";"-";"81,27"
"fevereiro 2009";"95,16";"104,55";"93,26";"94,64";"64,15";"88,78";"80,00";"121,88";"91,92";"94,35";"82,85";"83,42";"90,57";"25,34";"81,32";"-";"79,46";"76,17";"123,39";"109,35";"89,88";"-";"82,07";"84,06";"81,69";"-";"-";"72,79";"88,96";"87,94";"80,53";"72,68";"-";"-";"83,21";"32,03";"73,57";"94,34";"73,18";"70,62";"69,31";"-";"-";"57,47";"83,24";"82,19";"-";"85,01";"57,45";"-";"73,20";"83,28";"74,62";"-";"83,71";"57,66";"82,73";"80,42";"73,50";"98,10";"72,99";"63,51";"57,75";"63,94";"-";"-";"53,78";"-";"-";"63,81";"74,58";"-";"69,79";"66,79";"-";"72,45";"-";"73,69";"-";"-";"-";"-";"100,68";"72,70";"71,48";"82,20";"-";"71,42";"-";"67,28";"-";"39,06";"72,14";"72,15";"63,71";"77,85";"67,63";"66,24";"37,85";"-";"-";"-";"73,88"
"março 2009";"106,00";"114,76";"103,29";"114,78";"68,96";"105,89";"104,57";"120,06";"98,52";"96,19";"91,43";"93,18";"99,06";"23,02";"91,06";"-";"81,51";"91,54";"138,47";"125,51";"103,36";"-";"102,46";"96,69";"88,05";"-";"-";"84,78";"88,82";"97,28";"89,83";"78,50";"-";"-";"95,29";"35,10";"81,81";"104,52";"81,16";"69,37";"84,20";"-";"-";"59,89";"98,81";"96,41";"-";"101,90";"72,18";"-";"82,90";"88,90";"86,17";"-";"88,99";"79,72";"88,67";"93,81";"84,41";"110,69";"80,26";"74,29";"67,37";"71,32";"-";"-";"70,22";"-";"-";"72,94";"86,60";"-";"80,99";"73,91";"-";"94,84";"-";"71,14";"-";"-";"-";"-";"102,20";"82,39";"80,38";"98,07";"-";"84,22";"-";"74,84";"-";"39,98";"79,66";"99,17";"80,85";"87,15";"78,43";"76,50";"188,00";"-";"-";"-";"91,61"
"abril 2009";"99,30";"101,93";"98,08";"105,96";"45,58";"109,01";"113,54";"110,15";"91,82";"90,88";"89,88";"93,35";"88,88";"63,46";"92,20";"-";"84,22";"75,89";"128,55";"122,38";"97,93";"-";"98,09";"95,95";"93,13";"-";"-";"75,29";"89,87";"92,04";"88,55";"73,44";"-";"-";"85,57";"92,01";"75,53";"99,01";"76,48";"55,07";"82,94";"-";"-";"52,80";"92,57";"88,72";"-";"97,66";"65,52";"-";"80,82";"87,52";"86,44";"-";"85,04";"78,61";"87,99";"90,79";"78,17";"103,84";"74,64";"76,41";"65,41";"72,46";"-";"-";"68,13";"-";"-";"69,02";"80,25";"-";"81,95";"77,67";"-";"84,95";"-";"61,60";"-";"-";"-";"-";"117,91";"79,39";"77,38";"95,06";"-";"73,68";"-";"67,97";"-";"39,27";"70,11";"91,71";"73,59";"76,20";"81,83";"72,45";"146,60";"-";"-";"-";"77,19"
"maio 2009";"106,88";"117,54";"103,32";"120,24";"41,02";"111,57";"115,16";"118,65";"92,66";"88,55";"95,46";"95,42";"98,27";"133,11";"93,55";"-";"83,46";"77,48";"126,38";"129,16";"99,64";"-";"105,36";"95,91";"98,83";"-";"-";"81,71";"99,76";"90,91";"89,85";"80,24";"-";"-";"91,06";"173,37";"83,85";"103,44";"86,99";"71,27";"85,23";"-";"-";"51,38";"98,86";"97,31";"-";"103,50";"70,07";"-";"88,26";"95,75";"85,14";"-";"88,05";"78,44";"101,71";"112,60";"86,71";"103,33";"75,64";"82,75";"64,46";"81,11";"-";"-";"67,77";"-";"-";"75,16";"84,00";"-";"83,65";"84,73";"-";"99,84";"-";"64,17";"-";"-";"-";"-";"121,63";"78,93";"77,66";"88,85";"-";"79,76";"-";"64,46";"-";"47,92";"77,10";"97,55";"75,22";"83,71";"91,53";"75,68";"149,64";"-";"-";"-";"83,92"
"junho 2009";"107,69";"112,76";"105,35";"120,34";"50,10";"108,90";"112,80";"109,66";"94,30";"87,99";"95,71";"101,90";"92,87";"143,14";"91,27";"-";"74,35";"75,17";"130,07";"119,57";"110,07";"-";"110,77";"100,16";"90,25";"-";"-";"75,29";"95,46";"90,90";"89,81";"87,01";"-";"-";"92,24";"175,28";"90,22";"101,17";"84,57";"93,44";"85,13";"-";"-";"84,51";"93,97";"89,27";"-";"99,77";"79,84";"-";"91,01";"96,17";"88,20";"-";"89,85";"79,72";"90,92";"102,76";"85,94";"105,95";"77,10";"86,48";"71,91";"84,31";"-";"-";"56,05";"-";"-";"75,91";"85,90";"-";"79,48";"83,43";"-";"114,85";"-";"68,07";"-";"-";"-";"-";"123,75";"77,34";"77,01";"79,93";"-";"81,87";"-";"50,83";"-";"50,36";"69,25";"101,33";"78,44";"94,98";"91,98";"77,89";"135,11";"-";"-";"-";"90,29"
"julho 2009";"113,11";"115,88";"111,60";"122,39";"82,80";"105,40";"106,56";"110,58";"96,85";"92,97";"101,25";"109,07";"96,07";"157,22";"96,47";"-";"79,78";"76,99";"130,57";"137,21";"117,87";"-";"121,15";"106,66";"105,95";"-";"-";"81,72";"97,43";"101,32";"96,41";"87,20";"-";"-";"93,78";"176,23";"104,64";"102,93";"91,87";"128,03";"93,76";"-";"-";"101,43";"97,90";"95,66";"-";"104,00";"77,55";"-";"96,43";"102,11";"100,47";"-";"99,19";"95,28";"106,07";"122,06";"91,18";"113,91";"82,82";"105,05";"40,15";"98,37";"-";"-";"68,78";"-";"-";"87,79";"91,70";"-";"86,97";"91,11";"-";"135,72";"-";"83,00";"-";"-";"-";"-";"122,03";"94,24";"94,30";"93,78";"-";"84,31";"-";"68,88";"-";"60,47";"64,90";"103,19";"75,98";"75,75";"96,41";"84,12";"229,42";"-";"-";"-";"97,18"
"agosto 2009";"108,31";"116,79";"105,62";"117,43";"100,77";"102,44";"100,62";"117,27";"96,32";"97,27";"94,81";"87,71";"95,23";"166,55";"89,45";"-";"86,45";"84,74";"130,10";"133,07";"112,79";"-";"130,86";"103,30";"105,93";"-";"-";"83,09";"95,00";"102,39";"94,60";"91,07";"-";"-";"98,31";"185,58";"103,63";"100,72";"76,75";"135,18";"93,47";"-";"-";"119,38";"95,03";"91,62";"-";"100,07";"83,20";"-";"97,81";"105,42";"101,63";"-";"99,45";"98,72";"99,10";"111,34";"93,81";"110,65";"83,30";"102,86";"62,92";"102,28";"-";"-";"74,86";"-";"-";"95,19";"89,87";"-";"86,86";"91,38";"-";"127,46";"-";"94,31";"-";"-";"-";"-";"126,60";"96,79";"95,63";"105,89";"-";"88,13";"-";"75,26";"-";"62,93";"75,73";"106,30";"80,01";"86,02";"98,98";"88,96";"225,29";"-";"-";"-";"104,77"
"setembro 2009";"106,94";"113,74";"104,70";"115,09";"112,57";"89,42";"87,46";"97,30";"89,68";"106,37";"97,34";"99,54";"93,44";"149,57";"93,30";"-";"91,85";"90,76";"134,56";"134,31";"112,48";"-";"123,27";"97,45";"97,37";"-";"-";"82,49";"98,48";"98,91";"96,30";"82,68";"-";"-";"92,68";"159,53";"104,76";"103,16";"86,10";"131,84";"93,61";"-";"-";"134,14";"99,31";"94,90";"-";"104,19";"93,55";"-";"95,57";"104,16";"101,10";"-";"103,51";"93,99";"99,82";"110,02";"88,37";"113,54";"82,12";"105,74";"84,39";"102,48";"-";"-";"84,73";"-";"-";"90,79";"92,22";"-";"90,73";"95,83";"-";"116,00";"-";"102,44";"-";"-";"-";"-";"128,84";"100,64";"98,72";"115,58";"-";"93,76";"-";"89,24";"-";"69,51";"65,97";"99,30";"91,51";"90,09";"99,43";"89,55";"223,58";"-";"-";"-";"118,27"
"outubro 2009";"108,67";"106,47";"108,83";"111,62";"121,34";"91,08";"82,78";"108,20";"106,15";"114,03";"96,45";"87,50";"95,44";"172,81";"90,22";"-";"106,31";"101,66";"142,51";"142,20";"123,64";"-";"137,38";"105,45";"102,26";"-";"-";"88,59";"100,78";"102,36";"103,12";"85,63";"-";"-";"92,84";"178,66";"110,13";"109,08";"96,15";"138,47";"97,19";"-";"-";"109,72";"104,31";"103,38";"-";"107,96";"98,71";"-";"103,99";"110,32";"106,91";"-";"107,92";"91,03";"111,52";"123,23";"93,29";"114,81";"88,71";"105,33";"88,74";"106,48";"-";"-";"107,80";"-";"-";"89,62";"92,36";"-";"96,91";"98,71";"-";"120,32";"-";"120,26";"-";"-";"-";"-";"151,12";"109,99";"107,64";"128,30";"-";"98,72";"-";"94,82";"-";"83,51";"82,58";"114,25";"110,53";"99,95";"107,82";"100,68";"234,89";"-";"-";"-";"121,79"
"novembro 2009";"102,35";"107,09";"100,65";"109,35";"111,16";"83,07";"76,98";"98,03";"92,08";"110,18";"90,80";"81,00";"93,65";"136,27";"89,26";"-";"100,03";"105,69";"135,37";"137,79";"111,92";"-";"134,83";"99,85";"106,63";"-";"-";"88,87";"96,08";"99,55";"98,05";"80,06";"-";"-";"92,65";"161,86";"99,61";"99,67";"81,04";"110,73";"97,29";"-";"-";"99,10";"100,60";"96,19";"-";"106,46";"98,70";"-";"101,38";"104,50";"100,69";"-";"102,46";"85,95";"107,05";"120,11";"93,25";"92,59";"86,27";"105,54";"90,46";"102,09";"-";"-";"105,60";"-";"-";"90,80";"86,97";"-";"93,33";"95,36";"-";"126,24";"-";"122,06";"-";"-";"-";"-";"133,28";"109,33";"107,77";"121,53";"-";"97,11";"-";"106,81";"-";"83,19";"91,55";"105,22";"110,70";"106,44";"101,55";"98,55";"233,99";"-";"-";"-";"110,33"
"dezembro 2009";"104,80";"106,85";"104,00";"108,52";"98,08";"70,68";"61,96";"85,96";"88,81";"114,15";"89,17";"90,63";"89,97";"61,78";"80,35";"-";"115,87";"116,40";"112,75";"101,48";"76,56";"-";"86,62";"55,49";"110,10";"-";"-";"82,27";"102,06";"100,86";"92,29";"83,15";"-";"-";"97,04";"100,26";"93,03";"107,31";"90,20";"74,34";"100,82";"-";"-";"62,66";"91,52";"89,42";"-";"94,09";"89,82";"-";"95,26";"103,60";"91,85";"-";"101,86";"82,24";"107,98";"115,06";"88,03";"87,21";"88,47";"98,27";"95,70";"97,96";"-";"-";"94,98";"-";"-";"83,36";"80,50";"-";"101,51";"89,63";"-";"117,61";"-";"79,74";"-";"-";"-";"-";"130,38";"97,32";"97,32";"97,33";"-";"86,29";"-";"101,79";"-";"84,13";"72,74";"88,39";"101,56";"99,01";"90,45";"94,57";"208,77";"-";"-";"-";"94,08"
"janeiro 2010";"99,59";"98,24";"98,86";"109,63";"75,94";"69,92";"61,30";"78,27";"93,60";"111,61";"92,46";"87,55";"96,11";"33,58";"83,18";"-";"102,15";"103,88";"124,31";"116,93";"93,92";"-";"84,74";"74,17";"96,49";"-";"-";"81,54";"99,23";"103,88";"89,85";"77,69";"-";"-";"93,61";"42,27";"92,38";"111,49";"77,72";"76,89";"102,52";"-";"-";"81,50";"94,01";"97,87";"-";"93,83";"82,92";"-";"96,51";"106,48";"95,79";"-";"98,98";"83,00";"107,93";"112,37";"84,33";"79,79";"89,72";"93,21";"85,55";"102,61";"-";"-";"94,79";"-";"-";"100,17";"80,98";"-";"93,80";"86,44";"-";"97,77";"-";"92,16";"-";"-";"-";"-";"135,86";"98,66";"98,41";"100,61";"-";"89,21";"-";"94,65";"-";"70,59";"71,47";"88,75";"100,33";"95,61";"95,11";"85,28";"36,95";"-";"-";"-";"96,12"
"fevereiro 2010";"93,49";"92,03";"92,72";"104,14";"53,32";"85,90";"81,58";"99,41";"89,82";"101,37";"83,54";"71,11";"91,26";"23,61";"83,33";"-";"90,68";"88,94";"127,92";"124,64";"103,49";"-";"84,48";"78,91";"103,15";"-";"-";"77,44";"89,73";"93,48";"89,14";"73,69";"-";"-";"84,68";"35,69";"90,93";"106,38";"82,81";"77,00";"100,07";"-";"-";"73,01";"88,29";"88,93";"-";"88,41";"80,58";"-";"93,16";"99,33";"91,29";"-";"96,98";"73,09";"96,31";"100,94";"82,85";"80,50";"82,29";"100,56";"94,83";"97,33";"-";"-";"101,22";"-";"-";"100,55";"91,17";"-";"94,20";"89,72";"-";"102,74";"-";"106,23";"-";"-";"-";"-";"123,41";"97,71";"98,52";"91,40";"-";"92,31";"-";"103,08";"-";"87,49";"69,14";"88,20";"110,71";"97,47";"94,84";"84,40";"63,23";"-";"-";"-";"92,83"
"março 2010";"114,14";"105,70";"115,33";"119,77";"63,40";"104,11";"104,64";"113,71";"94,02";"113,62";"98,52";"89,78";"100,25";"25,92";"95,43";"-";"93,33";"112,55";"145,38";"155,13";"122,61";"-";"119,13";"104,96";"112,28";"-";"-";"95,25";"103,53";"104,67";"105,95";"85,66";"-";"-";"83,91";"46,37";"93,54";"108,66";"88,81";"60,50";"115,33";"-";"-";"108,97";"106,92";"102,45";"-";"109,89";"103,54";"-";"111,56";"114,79";"103,17";"-";"109,64";"97,22";"112,39";"122,33";"95,39";"95,42";"92,32";"106,55";"95,05";"111,59";"-";"-";"120,14";"-";"-";"112,96";"111,29";"-";"101,71";"102,20";"-";"140,48";"-";"128,29";"-";"-";"-";"-";"152,45";"116,36";"116,08";"118,52";"-";"109,95";"-";"114,49";"-";"103,54";"90,23";"119,18";"145,26";"112,04";"113,13";"104,87";"186,12";"-";"-";"-";"114,34"
"abril 2010";"104,64";"108,60";"103,82";"104,69";"46,46";"111,01";"113,53";"118,38";"95,72";"103,72";"94,03";"91,90";"91,19";"85,96";"96,73";"-";"89,14";"88,80";"135,99";"132,73";"113,33";"-";"110,70";"102,86";"103,58";"-";"-";"95,79";"89,51";"99,20";"96,71";"82,31";"-";"-";"89,20";"118,37";"88,32";"114,51";"85,42";"49,56";"110,90";"-";"-";"73,17";"97,04";"92,98";"-";"101,61";"86,44";"-";"102,15";"108,90";"101,49";"-";"96,06";"97,02";"112,85";"125,43";"88,78";"87,44";"91,48";"99,84";"97,89";"108,19";"-";"-";"110,51";"-";"-";"112,76";"104,46";"-";"99,29";"100,30";"-";"116,46";"-";"112,32";"-";"-";"-";"-";"148,15";"107,11";"103,92";"132,07";"-";"96,94";"-";"101,00";"-";"99,47";"70,98";"106,23";"135,41";"106,09";"106,15";"85,88";"143,46";"-";"-";"-";"98,81"
"maio 2010";"110,12";"118,68";"107,96";"113,83";"70,00";"112,72";"118,11";"111,00";"94,93";"100,63";"98,19";"87,94";"97,02";"150,33";"97,43";"-";"93,78";"87,40";"139,34";"135,67";"113,78";"-";"124,50";"104,64";"106,92";"-";"-";"100,21";"97,82";"102,54";"103,50";"86,56";"-";"-";"90,47";"179,24";"93,60";"114,70";"91,96";"67,38";"102,77";"-";"-";"79,11";"101,50";"97,13";"-";"106,16";"85,44";"-";"111,11";"117,62";"100,38";"-";"95,66";"102,51";"117,25";"134,31";"97,64";"97,46";"93,33";"109,18";"102,34";"114,98";"-";"-";"124,44";"-";"-";"119,77";"110,19";"-";"105,13";"105,87";"-";"133,44";"-";"123,08";"-";"-";"-";"-";"153,20";"93,43";"90,47";"116,56";"-";"103,24";"-";"94,98";"-";"105,02";"88,45";"111,24";"141,58";"110,58";"111,08";"89,64";"375,61";"-";"-";"-";"99,45"
"junho 2010";"106,86";"106,42";"107,13";"105,12";"113,05";"108,98";"114,13";"106,81";"92,41";"90,62";"97,63";"80,89";"97,01";"174,82";"99,96";"-";"92,19";"88,41";"135,53";"135,35";"113,15";"-";"114,73";"110,98";"99,22";"-";"-";"91,60";"95,94";"93,96";"98,37";"87,94";"-";"-";"93,80";"199,63";"96,42";"115,54";"81,71";"82,72";"106,59";"-";"-";"83,68";"93,35";"83,91";"-";"101,98";"79,30";"-";"106,88";"113,58";"101,45";"-";"99,74";"103,99";"108,87";"122,21";"93,52";"93,62";"91,91";"109,26";"102,22";"114,75";"-";"-";"122,06";"-";"-";"111,49";"108,39";"-";"98,51";"103,24";"-";"119,59";"-";"108,74";"-";"-";"-";"-";"149,19";"81,72";"77,84";"112,07";"-";"101,38";"-";"95,55";"-";"109,59";"85,26";"106,85";"140,31";"115,70";"112,15";"77,99";"221,05";"-";"-";"-";"107,35"
"julho 2010";"114,55";"113,94";"114,33";"117,99";"135,88";"114,04";"117,75";"113,67";"101,10";"94,33";"104,62";"92,67";"103,90";"185,91";"96,52";"-";"89,84";"88,18";"140,87";"136,33";"115,32";"-";"127,08";"119,36";"108,49";"-";"-";"95,12";"104,44";"105,43";"102,19";"91,19";"-";"-";"99,43";"202,25";"110,56";"111,37";"100,23";"114,24";"110,62";"-";"-";"110,90";"92,56";"89,43";"-";"96,94";"82,80";"-";"111,03";"119,13";"102,39";"-";"101,49";"99,03";"109,43";"116,58";"98,57";"100,88";"95,07";"114,64";"102,12";"118,04";"-";"-";"128,50";"-";"-";"118,40";"108,49";"-";"101,77";"107,48";"-";"118,35";"-";"99,85";"-";"-";"-";"-";"130,65";"70,13";"65,54";"105,92";"-";"98,74";"-";"107,12";"-";"110,97";"82,93";"110,02";"147,41";"127,70";"117,13";"88,69";"165,58";"-";"-";"-";"112,81"
